AURKA,BRAF,FGFR1,MAP3K7,MAPK15,MKNK1,PAK1,PAK3,PDPK1,PIK3CA,RET,RPS6KB1,SRC,STK11,TTK,smiles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2.Cl
1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,Cc1nc2cc(F)c(F)cc2n1-c1cncc(Nc2ccc(C(F)(F)F)cc2)n1
1,1,1,0,2,0,0,0,1,1,1,1,1,1,1,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O
1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl
1,0,1,0,2,1,0,0,1,1,1,0,0,1,1,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C
1,0,2,2,2,0,1,1,1,1,2,1,2,0,1,Cc1ncc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1NC(=S)C2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl
1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,Cc1ncc(CO)c(CO)c1O
1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,Cc1ncc(CO)c(CO)c1O.Cl
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,Cc1ncc(CO)c(CO)c1O.O=C1CC[C@@H](C(=O)O)N1
2,0,1,1,2,1,0,0,1,1,0,0,1,0,1,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
2,0,1,1,2,1,0,0,1,1,0,0,1,0,1,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
1,0,1,1,1,0,1,1,0,0,2,1,2,0,1,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-]
1,1,1,1,0,0,0,0,1,1,2,1,1,1,1,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1.[Cl-]
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Cc1ncc(Cl)cc1NCc1ccc(C(=O)N[C@@H](CC2CCCC2)C(=O)NC2CC2)s1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,Cc1ncc([N+](=O)[O-])n1C
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cc1ncc([N+](=O)[O-])n1CC(C)O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Cc1ncc([N+](=O)[O-])n1CCO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl
0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1
1,0,1,0,0,0,0,0,1,1,2,1,1,0,0,Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12
1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,Cc1nn(C)c2c1C(c1ccc(C(F)(F)F)cc1)C(C#N)=C(N)O2
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,Cc1nn(C)c2nc(NNC(=O)Nc3cc(Cl)nc(Cl)c3)cc(C(C)C)c12
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+]
1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+]
1,1,1,0,2,0,0,0,1,1,1,1,1,1,1,Cc1nnsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,Cc1noc(-c2ccc(CSCCC(=O)O)cc2)c1NC(=O)OC(C)c1ccccc1Cl
2,0,2,2,1,2,1,1,2,0,2,2,2,0,0,Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(O[C@H]2CCNC2)c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3
1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,Cc1occc(=O)c1O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1occc1SSc1ccoc1C
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O[Na])C(C)(C)S[C@H]12.O
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+]
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.O.[Na+]
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.O.[Na+]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2
1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl.c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.Cl.Cl.NCCCNCCCCNCCCN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.Cl.Cl.Nc1cc(N)c(N)cc1N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.Cl.NCCCCNCCCN
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1
1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,Cl.Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
1,0,1,0,1,0,0,0,1,0,1,1,1,2,0,Cl.Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Cl.Cl.Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1
1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,Cl.Cl.N/C(=N\OCC(O)CN1CCCCC1)c1cccnc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,Cl.Cl.NC1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.NCCCCCN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.NCCCCN
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Cl.Cl.NCCSSCCN
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Cl.Cl.NCCc1c[nH]cn1
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,Cl.Cl.N[C@@H](Cc1ccc([N+]([O-])(CCCl)CCCl)cc1)C(=O)O
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Cl.O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,Cl.Cl.O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
1,1,1,1,1,0,0,0,1,1,2,1,1,0,1,Cl.Cl.O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.OC(CN1CCN(c2cccc(Cl)c2)CC1)C(c1ccccc1)c1ccccc1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cl.OC(c1cc(-c2ccc(Cl)cc2)nc2ccccc12)C1CCCCN1
1,0,2,1,1,0,0,0,0,0,2,1,2,0,0,Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,Cl.Cl.OCCOCCN1CCN(Cc2cccc(Oc3ccccc3)c2)CC1
1,0,0,0,2,0,0,0,0,0,2,0,2,0,1,Cl.Cl.c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.Cl.c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Cl.ClCCN(Cc1ccccc1)Cc1ccccc1
0,0,1,0,1,1,0,1,1,1,1,1,1,2,1,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,Cl.Clc1ccc(CCCOCCCN2CCCCC2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Clc1ccc2nsnc2c1NC1=NCCN1
1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,Cl.Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Cl.Clc1cccc(Cl)c1NC1=NCCN1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Clc1ccccc1CN1CCc2sccc2C1
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,Cl.Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Cn1cc(C(=O)Nc2ccc3c(c2)OCCO3)c2ccccc2c1=O
1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,Cl.Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,Cl.N#CCCCSC(=N)N
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.N/N=c1\[nH]ncc2ccccc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.N=C(N)N
0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,Cl.N=C(N)NC(=N)N1CCOCC1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cl.N=C(N)NC(=N)NCCc1ccccc1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,Cl.N=C(N)NCCCC[C@H](N)C(=O)O
0,0,0,0,1,0,0,0,1,1,1,2,1,0,1,Cl.N=C(N)NCCC[C@H](N)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cl.N=C(N)NN
2,1,1,1,0,0,0,0,1,1,1,1,1,2,1,Cl.N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,Cl.NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12
1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,Cl.NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,Cl.NC12CC3CC(CC(C3)C1)C2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,Cl.NCC(=O)CCC(=O)O
1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,Cl.NCC(O)c1ccc(O)c(O)c1
1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,Cl.NCC(O)c1ccc(O)cc1
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,Cl.NCC1(CC(=O)O)CCCCC1
0,0,1,0,1,1,1,1,1,1,1,2,1,1,1,Cl.NCCCC(N)(C(=O)O)C(F)F.O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Cl.NCCCC[C@H](N)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Cl.NCCC[C@H](N)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.NCCO
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,Cl.NCCOCCOCCNC(=O)Cc1ccc(Nc2nc(NCc3ccc(F)cc3)nc(NCC3CCCCC3)n2)cc1
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,Cl.NCCOc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.NCCS
1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,Cl.NCCc1c[nH]c2ccc(O)cc12
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Cl.NCCc1ccc(O)c(O)c1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.NCCc1ccc(S(=O)(=O)F)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.NCCc1ccccc1
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,Cl.NCc1c[nH]c(=S)n1[C@@H]1CCc2c(F)cc(F)cc2C1
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,Cl.NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1
1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Cl.NCc1ccc(S(N)(=O)=O)cc1
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,Cl.NN1CC(=O)NC1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.NO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.N[C@@H](CS)C(=O)O
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,Cl.N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Cl.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,Cl.Nc1c2c(nc3ccccc13)CCCC2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.Nc1ccc(Cl)cc1C(=O)C(F)(F)F
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.Nc1ncnc2[nH]cnc12
1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,Cl.O.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Cl.O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,Cl.O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1
1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,Cl.O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.O=C(O)Cc1c[nH]cn1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1
1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,Cl.O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
1,2,1,1,2,1,0,0,0,0,2,2,2,0,0,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1
1,0,1,0,1,0,0,0,1,1,1,1,1,2,1,Cl.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1
1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,Cl.O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
1,0,1,0,1,0,0,0,1,1,1,1,1,2,1,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
0,0,1,0,1,0,0,0,1,1,1,1,1,2,1,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cl.OCCNCc1ccc(OCc2ccc(F)cc2)c(OCc2ccc(F)cc2)c1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.O[C@@H]1C[C@@H]2CC[C@H](C1)N2
